video_id,trending_date,title,channel_title,tags,views,likes,dislikes,comment_count,countries_trending_in,publish-day,publish-time
x-R19oA1m8w,6-09-2018,Justice - Stop (Official Music Video),Justice,"['Justice', 'stop', 'woman', 'dance', 'we are your friends', 'ed banger', 'xavier', 'gaspar', 'alakazam']",1860513,26630,905,824,['GB'],2018-05-07,16:00:37
igT1QKKm2GE,6-09-2018,James Bay - Slide (Live),JamesBayVEVO,"['James', 'Bay', 'Slide', 'Republic', 'Records', 'Alternative']",7751518,46629,1625,868,['GB'],2018-05-10,16:00:02
8h--kFui1JA,6-09-2018,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,"['Sam', 'Smith', 'Pray', 'Capitol', 'Pop']",21298218,360855,9359,12487,['GB'],2018-05-09,17:00:00
2PH7dK6SLC8,6-09-2018,John Mayer - New Light,johnmayerVEVO,"['John', 'Mayer', 'New', 'Light', 'Snack', 'Money', 'Pop', 'boy in your other phone', 'Pushin 40 in the friend zone', 'I want a take two', 'I wanna break through', 'I wanna know the real thing about you', 'give me just one night']",3654766,78245,1616,5608,['GB'],2018-05-10,17:00:01
VYOjWnS4cMY,6-09-2018,Childish Gambino - This Is America (Official Video),ChildishGambinoVEVO,"['Childish Gambino', 'Rap', 'This Is America', 'mcDJ Recording/RCA Records']",253164724,5366150,373226,546804,['GB'],2018-05-06,04:00:07
oWw1BcFhk-k,6-09-2018,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,"['Liam', 'Payne', 'Familiar', 'Capitol', 'Pop']",53139295,614588,20665,23039,['GB'],2018-05-04,11:00:07
KUUjtUP2CrE,6-09-2018,Carrie Underwood - Cry Pretty (Official Music Video),carrieunderwoodVEVO,"['Carrie Underwood', 'Cry Pretty', 'new song', 'official', 'official music video', 'carrie underwood new', 'american idol', '2018', 'new album', 'music video', 'country music', 'female country', 'pop country', 'country hits', 'summer country songs']",5556662,57607,3268,2955,['GB'],2018-05-07,01:45:01
5GHXEGz3PJg,6-09-2018,Florence + The Machine - Hunger,FlorenceMachineVEVO,"['Florence', 'The', 'Machine', 'Hunger', 'Virgin', 'EMI', 'Alternative']",12293782,171071,3972,5819,['GB'],2018-05-03,18:35:00
ErKz5mD61q4,6-09-2018,"Nacho, Wisin, Noriel - No Te Vas (Remix)",NachoVEVO,"['Nacho', 'Wisin', 'Noriel', 'No', 'Te', 'Vas', 'Universal', 'Music', 'Latino', 'Latin', 'Urban']",18168893,186540,6089,4841,['GB'],2018-05-07,04:00:00
31OMf1H5Rk0,6-09-2018,"Matt Hunter, Lele Pons - Dicen",MattHunterVEVO,"['Matt', 'Hunter', 'Lele', 'Pons', 'Dicen', 'Universal', 'Music', 'Latino', 'Latin', 'Urban']",43761370,816361,37706,40040,['GB'],2018-05-04,04:00:02
VhQmTmqcEY0,6-10-2018,Juanes - Pa Dentro,JuanesVEVO,"['Juanes', 'Pa', 'Dentro', 'Universal', 'Music', 'Latino', 'Latin', 'Pop']",15942560,67327,4473,4171,['GB'],2018-06-01,02:00:01
IMwganRtaPM,6-10-2018,Charlie Puth - In My Blood Live (Shawn Mendes cover) in the Live Lounge,BBC Radio 1,"['Charlie Puth', 'Shawn Mendes', 'In My Blood', 'Live Lounge', 'BBC Radio 1', 'Cover Version']",581681,43281,668,2155,['GB'],2018-06-08,13:49:47
MOP50VQBdCg,6-10-2018,Camila Cabello & Pharrell - Sangria Wine (Dance Challenge),Camila Cabello,"['sangria wine', 'pharrell', 'camila', 'camila cabello', 'havana', 'never be the same', 'dance challenge', 'dance tutorial', 'dance', 'sangria', 'wine', 'cabello', 'camilla', 'dance video', 'pharrell williams']",2072141,139941,1596,4884,['GB'],2018-06-07,14:43:22
3KmIMuLh4Vs,6-10-2018,Interpol - The Rover,InterpolVEVO,"['Interpol', 'The Rover', 'Marauder', 'Matador', 'Matador Records', 'Beggars', 'Paul Banks', 'Daniel Kessler', 'Samuel Fogarino', 'Turn On the Bright Lights', 'Antics', 'El Pintor', 'Our Love to Admire']",273084,14022,124,1525,['GB'],2018-06-07,16:29:06
AcjX4z2_Z5c,6-10-2018,Hayley Kiyoko - What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,"['hayley kiyoko', 'kehlani', 'what i need', 'girls like girls', 'pride', 'lgbt']",403841,37870,103,1090,['GB'],2018-06-07,16:06:57
IAWI6nMQhQI,6-10-2018,[AXIS] KATIE - Remember,YG ENTERTAINMENT,"['KATIE', 'Remember', 'AXIS']",1575538,133752,1212,9611,['GB'],2018-06-06,09:00:05
JvVYL7s-HMc,6-10-2018,Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",708234,23490,799,3429,['GB'],2018-06-05,20:38:16
swqmsRWM4rY,6-10-2018,"Calvin Harris, Dua Lipa - One Kiss (ZHU Remix) (Audio)",CalvinHarrisVEVO,"['calvin harris', 'calvin harris dua lipa', 'calvin harris one kiss', 'calvin harris dua lipa one kiss', 'calvin harris one kiss zhu remix', 'calvin harris zhu', 'calvin harris dua lipa one kiss zhu remix', 'calvin harris summer', 'calvin harris feels', 'calvin harris nuh ready', 'calvin harris thinking about you', 'calvin harris slide', 'calvin harris my way', 'calvin harris new song', 'calvin harris interview', 'calvin harris feel so close', 'calvin harris we found love', 'new']",10952869,41105,7734,1268,['GB'],2018-05-25,04:00:02
z14A0Vblm0I,6-10-2018,Belly - What You Want ft. The Weeknd,BellyVEVO,"['Belly', 'What', 'You', 'Want', 'Roc', 'Nation', 'Records', 'Hip', 'Hop']",3079736,64853,3085,2590,"['GB', 'FR']",2018-05-31,04:00:06
xTlNMmZKwpA,6-10-2018,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]",Cardi B,"['Cardi B', 'I Like It', 'Invasion of Privacy', 'Bad Bunny', 'J Balvin', 'Bronx', 'New York', 'Rap', 'Hip Hop', 'Bodak Yellow', 'Bartier Cardi', '8zSRkr1nQNw', 'Cardi', 'Bardi']",78580312,1695876,94769,96118,"['US', 'GB']",2018-05-29,14:05:10
scLYjsvrUMk,6-10-2018,"YG - Big Bank (Audio) ft. 2 Chainz, Big Sean, Nicki Minaj",YGVEVO,"['YG', 'Big', 'Bank', 'Def', 'Jam', 'Recordings', 'Hip', 'Hop']",5572040,103135,3141,5195,['GB'],2018-05-25,04:00:03
kFMZUxX6K6o,6-10-2018,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,"['Nicky Jam', 'NickyJamPR', 'latin', 'will smith', 'Era Istrefi', 'fifa world cup 2018', 'fifa world cup russia 2018', 'world cup 2018', 'russia 2018', 'fifa world cup', 'equis', 'diplo', 'era istrefi', 'ultra music', 'la industria inc', 'manuel turizo', 'valentino', 'alikilados', 'brytiago', 'jbalvin', 'maluma', 'bad bunny', 'ozuna', 'cancion del mundial 2018', 'cancion fifa 2018', 'shakira', 'waka waka', 'ricky martin', 'la copa de la vida', 'james rodriguez', 'cristiano ronaldo', 'messi', 'neymar']",19295196,299942,51711,40104,['GB'],2018-05-25,04:00:21
G3Sl2vJrmf0,6-10-2018,Jaden Smith - Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,"['jaden smith', 'jaden', 'smith', 'smiths', 'jadensmith', 'jaden smith youtube', 'youtube jaden smith', 'jaden smith channel', 'jaden youtube', 'youtube jaden', 'smith youtube', 'youtube smith', 'music', 'entertainment', 'nicky jam', 'icon', 'colombia', 'la industria', 'j balvin', 'bad bunny', 'maluma', 'daddy yankee', 'pitbull', 'luis fonsi']",18159792,324229,21498,15047,['GB'],2018-05-25,04:01:07
S0NMTuz9Duo,6-10-2018,Christine and The Queens - Girlfriend (feat. Dâm-Funk) (Official Music Video),Christine and the Queens,"['christine', 'and', 'the', 'queens', 'officiel', 'official', 'dam funk', 'funk', 'skyline', 'girlfriend']",510972,6654,516,505,['GB'],2018-05-24,18:44:12
X1VzzNbfPaM,6-10-2018,Bastille - Quarter Past Midnight (Official Video),BastilleVEVO,"['Bastille', 'Quarter', 'Past', 'Midnight', 'Virgin', 'Records', 'Ltd', 'Alternative']",1287284,34043,477,2006,['GB'],2018-05-23,15:00:02
AbEHRrq7xwU,6-10-2018,Drake & Lil Baby - Yes Indeed (Lyrics),FutureHype,"['music', 'hiphop', 'hip', 'hop', 'rap', 'mix', 'remix', 'free', 'download', 'mixtape', 'album', 'leak', 'drake', 'drake lyrics', 'lil baby lyrics', 'lil baby', 'yes indeed', 'yes indeed lyrics', 'drake lil baby', 'drake yes ineed', 'lil baby yes indeed', 'freestyle', 'southside']",4134437,44626,1594,1507,['GB'],2018-05-18,17:35:05
#NAME?,6-10-2018,Bazzi - Beautiful (Official Video),Bazzi,"['Bazzi', 'Bautiful', 'Mine', 'Cosmic', 'Official Audio', 'Official Video', 'Bazzi Music', 'Beautiful Angel', 'gucci looks on you amazing', 'you so fucking precious when you smile', 'Bazzi Mine', 'Bazzi Beautiful', 'Bazi', 'andrew bazzi', 'bazzi', 'myself', 'snapchat', 'bazzi beautiful', 'bazzi mine', 'bazi', 'cosmic', 'mine', 'bazzi cosmic', 'bazzi fantasy', 'bazzi myself', 'bazzi mine meme', 'mine meme', 'bazzi music', 'bazzi why', 'lyrics', 'beautiful lyrics', 'bazzi beautiful lyrics', 'lyric video', 'beautiful', 'music video', 'official music video']",2683372,87081,1186,4125,['GB'],2018-05-23,12:00:00
gsKjJRSmYio,6-10-2018,J. Cole x Angie Martinez Interview at Salaam's House,J. Cole,"['j cole', 'angie martinez', 'salaam remi', 'miami', 'rolling loud', 'kod', 'kids on drugs', 'king overdosed', 'kill our demons', 'dreamville']",2242700,72780,1164,7615,['GB'],2018-05-16,15:14:13
3rkXFyt7EXw,6-10-2018,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Deadpool 2 Soundtrack)",Diplo,"['Welcome to the party', 'Diplo', 'Lil Pump', 'French Montana', 'Zhavia', 'Welcome to the party audio', 'welcome to the party song', 'wttp', 'welcome to the party diplo', 'welcome to the party lil pump', 'welcome to the party french montana', 'welcome to the party zhavia', 'wttp diplo', 'deadpool 2 soundtrack', 'diplo deadpool', 'diplo welcome to the party', 'lil pump welcome to the party', 'french montana welcome to the party', 'new diplo music', 'deadpool 2 welcome to the party', 'deadpool 2 motion picture soundtrack']",10336080,293710,7974,15203,['GB'],2018-05-15,16:29:24
x-R19oA1m8w,6-10-2018,Justice - Stop (Official Music Video),Justice,"['Justice', 'stop', 'woman', 'dance', 'we are your friends', 'ed banger', 'xavier', 'gaspar', 'alakazam']",1884460,26849,916,823,['GB'],2018-05-07,16:00:37
BspHjvU11y4,6-10-2018,Kelly Clarkson - Meaning of Life [Official Video],Kelly Clarkson,"['Kelly Clarkson', 'Meaning of Life', 'mol', 'Official Video', 'love so soft', 'i dont think about you', 'idtay', 'kelly', 'clarkson', 'the voice', 'atlantic', 'atlantic records', 'pop music']",2458842,49719,1175,2509,['GB'],2018-05-13,13:00:41
igT1QKKm2GE,6-10-2018,James Bay - Slide (Live),JamesBayVEVO,"['James', 'Bay', 'Slide', 'Republic', 'Records', 'Alternative']",7805489,46795,1635,870,['GB'],2018-05-10,16:00:02
8h--kFui1JA,6-10-2018,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,"['Sam', 'Smith', 'Pray', 'Capitol', 'Pop']",21826201,363876,9448,12579,['GB'],2018-05-09,17:00:00
2PH7dK6SLC8,6-10-2018,John Mayer - New Light,johnmayerVEVO,"['John', 'Mayer', 'New', 'Light', 'Snack', 'Money', 'Pop', 'boy in your other phone', 'Pushin 40 in the friend zone', 'I want a take two', 'I wanna break through', 'I wanna know the real thing about you', 'give me just one night']",3714698,78813,1631,5622,['GB'],2018-05-10,17:00:01
uKxWP56VStM,6-10-2018,Jeremy Zucker - all the kids are depressed,JeremyZuckerVEVO,"['Jeremy', 'Zucker', 'all', 'the', 'kids', 'are', 'depressed', 'Republic', 'Records', 'Alternative']",1823026,163695,1144,5727,['GB'],2018-05-10,16:00:09
VYOjWnS4cMY,6-10-2018,Childish Gambino - This Is America (Official Video),ChildishGambinoVEVO,"['Childish Gambino', 'Rap', 'This Is America', 'mcDJ Recording/RCA Records']",258282383,5426274,378503,551747,['GB'],2018-05-06,04:00:07
KUUjtUP2CrE,6-10-2018,Carrie Underwood - Cry Pretty (Official Music Video),carrieunderwoodVEVO,"['Carrie Underwood', 'Cry Pretty', 'new song', 'official', 'official music video', 'carrie underwood new', 'american idol', '2018', 'new album', 'music video', 'country music', 'female country', 'pop country', 'country hits', 'summer country songs']",5652605,58215,3302,2962,['GB'],2018-05-07,01:45:01
ErKz5mD61q4,6-10-2018,"Nacho, Wisin, Noriel - No Te Vas (Remix)",NachoVEVO,"['Nacho', 'Wisin', 'Noriel', 'No', 'Te', 'Vas', 'Universal', 'Music', 'Latino', 'Latin', 'Urban']",18442769,187633,6163,4868,['GB'],2018-05-07,04:00:00
l25AL0BdD6w,6-11-2018,Sugarland - Babe ft. Taylor Swift,SugarlandVEVO,"['Sugarland', 'Babe', 'Big', 'Machine', 'Records', 'LLC', 'Country']",1754340,107430,1990,8673,"['CA', 'GB', 'FR']",2018-06-10,01:00:03
VhQmTmqcEY0,6-11-2018,Juanes - Pa Dentro,JuanesVEVO,"['Juanes', 'Pa', 'Dentro', 'Universal', 'Music', 'Latino', 'Latin', 'Pop']",16592089,69151,4703,4262,['GB'],2018-06-01,02:00:01
IMwganRtaPM,6-11-2018,Charlie Puth - In My Blood Live (Shawn Mendes cover) in the Live Lounge,BBC Radio 1,"['Charlie Puth', 'Shawn Mendes', 'In My Blood', 'Live Lounge', 'BBC Radio 1', 'Cover Version']",623943,45590,691,2276,['GB'],2018-06-08,13:49:47
MOP50VQBdCg,6-11-2018,Camila Cabello & Pharrell - Sangria Wine (Dance Challenge),Camila Cabello,"['sangria wine', 'pharrell', 'camila', 'camila cabello', 'havana', 'never be the same', 'dance challenge', 'dance tutorial', 'dance', 'sangria', 'wine', 'cabello', 'camilla', 'dance video', 'pharrell williams']",2193229,143764,1696,4932,['GB'],2018-06-07,14:43:22
3KmIMuLh4Vs,6-11-2018,Interpol - The Rover,InterpolVEVO,"['Interpol', 'The Rover', 'Marauder', 'Matador', 'Matador Records', 'Beggars', 'Paul Banks', 'Daniel Kessler', 'Samuel Fogarino', 'Turn On the Bright Lights', 'Antics', 'El Pintor', 'Our Love to Admire']",296426,14583,130,1574,['GB'],2018-06-07,16:29:06
AcjX4z2_Z5c,6-11-2018,Hayley Kiyoko - What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,"['hayley kiyoko', 'kehlani', 'what i need', 'girls like girls', 'pride', 'lgbt']",414632,38291,108,1090,['GB'],2018-06-07,16:06:57
IAWI6nMQhQI,6-11-2018,[AXIS] KATIE - Remember,YG ENTERTAINMENT,"['KATIE', 'Remember', 'AXIS']",1675803,139090,1253,9874,['GB'],2018-06-06,09:00:05
JvVYL7s-HMc,6-11-2018,Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",730930,23678,806,3427,['GB'],2018-06-05,20:38:16
swqmsRWM4rY,6-11-2018,"Calvin Harris, Dua Lipa - One Kiss (ZHU Remix) (Audio)",CalvinHarrisVEVO,"['calvin harris', 'calvin harris dua lipa', 'calvin harris one kiss', 'calvin harris dua lipa one kiss', 'calvin harris one kiss zhu remix', 'calvin harris zhu', 'calvin harris dua lipa one kiss zhu remix', 'calvin harris summer', 'calvin harris feels', 'calvin harris nuh ready', 'calvin harris thinking about you', 'calvin harris slide', 'calvin harris my way', 'calvin harris new song', 'calvin harris interview', 'calvin harris feel so close', 'calvin harris we found love', 'new']",11301812,41993,7926,1275,['GB'],2018-05-25,04:00:02
z14A0Vblm0I,6-11-2018,Belly - What You Want ft. The Weeknd,BellyVEVO,"['Belly', 'What', 'You', 'Want', 'Roc', 'Nation', 'Records', 'Hip', 'Hop']",3481017,67220,3406,2614,"['GB', 'FR']",2018-05-31,04:00:06
scLYjsvrUMk,6-11-2018,"YG - Big Bank (Audio) ft. 2 Chainz, Big Sean, Nicki Minaj",YGVEVO,"['YG', 'Big', 'Bank', 'Def', 'Jam', 'Recordings', 'Hip', 'Hop']",5707512,104059,3199,5234,['GB'],2018-05-25,04:00:03
kFMZUxX6K6o,6-11-2018,Live It Up - Nicky Jam feat. Will Smith & Era Istrefi (2018 FIFA World Cup Russia) (Official Audio),NickyJamTV,"['Nicky Jam', 'NickyJamPR', 'latin', 'will smith', 'Era Istrefi', 'fifa world cup 2018', 'fifa world cup russia 2018', 'world cup 2018', 'russia 2018', 'fifa world cup', 'equis', 'diplo', 'era istrefi', 'ultra music', 'la industria inc', 'manuel turizo', 'valentino', 'alikilados', 'brytiago', 'jbalvin', 'maluma', 'bad bunny', 'ozuna', 'cancion del mundial 2018', 'cancion fifa 2018', 'shakira', 'waka waka', 'ricky martin', 'la copa de la vida', 'james rodriguez', 'cristiano ronaldo', 'messi', 'neymar']",19477443,301246,51912,40182,['GB'],2018-05-25,04:00:21
G3Sl2vJrmf0,6-11-2018,Jaden Smith - Icon (Remix) ft. Nicky Jam (Official Video),Jaden Smith,"['jaden smith', 'jaden', 'smith', 'smiths', 'jadensmith', 'jaden smith youtube', 'youtube jaden smith', 'jaden smith channel', 'jaden youtube', 'youtube jaden', 'smith youtube', 'youtube smith', 'music', 'entertainment', 'nicky jam', 'icon', 'colombia', 'la industria', 'j balvin', 'bad bunny', 'maluma', 'daddy yankee', 'pitbull', 'luis fonsi']",18339725,326770,21638,15085,['GB'],2018-05-25,04:01:07
S0NMTuz9Duo,6-11-2018,Christine and The Queens - Girlfriend (feat. Dâm-Funk) (Official Music Video),Christine and the Queens,"['christine', 'and', 'the', 'queens', 'officiel', 'official', 'dam funk', 'funk', 'skyline', 'girlfriend']",517025,6725,517,506,['GB'],2018-05-24,18:44:12
X1VzzNbfPaM,6-11-2018,Bastille - Quarter Past Midnight (Official Video),BastilleVEVO,"['Bastille', 'Quarter', 'Past', 'Midnight', 'Virgin', 'Records', 'Ltd', 'Alternative']",1303764,34175,477,2007,['GB'],2018-05-23,15:00:02
AbEHRrq7xwU,6-11-2018,Drake & Lil Baby - Yes Indeed (Lyrics),FutureHype,"['music', 'hiphop', 'hip', 'hop', 'rap', 'mix', 'remix', 'free', 'download', 'mixtape', 'album', 'leak', 'drake', 'drake lyrics', 'lil baby lyrics', 'lil baby', 'yes indeed', 'yes indeed lyrics', 'drake lil baby', 'drake yes ineed', 'lil baby yes indeed', 'freestyle', 'southside']",4468028,47074,1703,1592,['GB'],2018-05-18,17:35:05
#NAME?,6-11-2018,Bazzi - Beautiful (Official Video),Bazzi,"['Bazzi', 'Bautiful', 'Mine', 'Cosmic', 'Official Audio', 'Official Video', 'Bazzi Music', 'Beautiful Angel', 'gucci looks on you amazing', 'you so fucking precious when you smile', 'Bazzi Mine', 'Bazzi Beautiful', 'Bazi', 'andrew bazzi', 'bazzi', 'myself', 'snapchat', 'bazzi beautiful', 'bazzi mine', 'bazi', 'cosmic', 'mine', 'bazzi cosmic', 'bazzi fantasy', 'bazzi myself', 'bazzi mine meme', 'mine meme', 'bazzi music', 'bazzi why', 'lyrics', 'beautiful lyrics', 'bazzi beautiful lyrics', 'lyric video', 'beautiful', 'music video', 'official music video']",2741919,87728,1206,4148,['GB'],2018-05-23,12:00:00
gsKjJRSmYio,6-11-2018,J. Cole x Angie Martinez Interview at Salaam's House,J. Cole,"['j cole', 'angie martinez', 'salaam remi', 'miami', 'rolling loud', 'kod', 'kids on drugs', 'king overdosed', 'kill our demons', 'dreamville']",2244621,72806,1163,7617,['GB'],2018-05-16,15:14:13
3rkXFyt7EXw,6-11-2018,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Deadpool 2 Soundtrack)",Diplo,"['Welcome to the party', 'Diplo', 'Lil Pump', 'French Montana', 'Zhavia', 'Welcome to the party audio', 'welcome to the party song', 'wttp', 'welcome to the party diplo', 'welcome to the party lil pump', 'welcome to the party french montana', 'welcome to the party zhavia', 'wttp diplo', 'deadpool 2 soundtrack', 'diplo deadpool', 'diplo welcome to the party', 'lil pump welcome to the party', 'french montana welcome to the party', 'new diplo music', 'deadpool 2 welcome to the party', 'deadpool 2 motion picture soundtrack']",10369587,294070,7980,15222,['GB'],2018-05-15,16:29:24
x-R19oA1m8w,6-11-2018,Justice - Stop (Official Music Video),Justice,"['Justice', 'stop', 'woman', 'dance', 'we are your friends', 'ed banger', 'xavier', 'gaspar', 'alakazam']",1890420,26893,918,823,['GB'],2018-05-07,16:00:37
BspHjvU11y4,6-11-2018,Kelly Clarkson - Meaning of Life [Official Video],Kelly Clarkson,"['Kelly Clarkson', 'Meaning of Life', 'mol', 'Official Video', 'love so soft', 'i dont think about you', 'idtay', 'kelly', 'clarkson', 'the voice', 'atlantic', 'atlantic records', 'pop music']",2467868,49773,1180,2509,['GB'],2018-05-13,13:00:41
igT1QKKm2GE,6-11-2018,James Bay - Slide (Live),JamesBayVEVO,"['James', 'Bay', 'Slide', 'Republic', 'Records', 'Alternative']",7815768,46832,1637,870,['GB'],2018-05-10,16:00:02
8h--kFui1JA,6-11-2018,Sam Smith - Pray (Official Video) ft. Logic,SamSmithWorldVEVO,"['Sam', 'Smith', 'Pray', 'Capitol', 'Pop']",21952252,364539,9472,12597,['GB'],2018-05-09,17:00:00
2PH7dK6SLC8,6-11-2018,John Mayer - New Light,johnmayerVEVO,"['John', 'Mayer', 'New', 'Light', 'Snack', 'Money', 'Pop', 'boy in your other phone', 'Pushin 40 in the friend zone', 'I want a take two', 'I wanna break through', 'I wanna know the real thing about you', 'give me just one night']",3730255,78950,1631,5633,['GB'],2018-05-10,17:00:01
uKxWP56VStM,6-11-2018,Jeremy Zucker - all the kids are depressed,JeremyZuckerVEVO,"['Jeremy', 'Zucker', 'all', 'the', 'kids', 'are', 'depressed', 'Republic', 'Records', 'Alternative']",1837582,164466,1147,5740,['GB'],2018-05-10,16:00:09
VYOjWnS4cMY,6-11-2018,Childish Gambino - This Is America (Official Video),ChildishGambinoVEVO,"['Childish Gambino', 'Rap', 'This Is America', 'mcDJ Recording/RCA Records']",259721696,5444541,379862,553371,['GB'],2018-05-06,04:00:07
KUUjtUP2CrE,6-11-2018,Carrie Underwood - Cry Pretty (Official Music Video),carrieunderwoodVEVO,"['Carrie Underwood', 'Cry Pretty', 'new song', 'official', 'official music video', 'carrie underwood new', 'american idol', '2018', 'new album', 'music video', 'country music', 'female country', 'pop country', 'country hits', 'summer country songs']",5681334,58404,3315,2962,['GB'],2018-05-07,01:45:01
ErKz5mD61q4,6-11-2018,"Nacho, Wisin, Noriel - No Te Vas (Remix)",NachoVEVO,"['Nacho', 'Wisin', 'Noriel', 'No', 'Te', 'Vas', 'Universal', 'Music', 'Latino', 'Latin', 'Urban']",18514375,187893,6182,4877,['GB'],2018-05-07,04:00:00
l25AL0BdD6w,6-12-2018,Sugarland - Babe ft. Taylor Swift,SugarlandVEVO,"['Sugarland', 'Babe', 'Big', 'Machine', 'Records', 'LLC', 'Country']",2733902,138650,3203,10503,"['CA', 'GB']",2018-06-10,01:00:03
7uzjz51S--M,6-12-2018,Camila Cabello - ‘Havana’ (live at Capital’s Summertime Ball 2018),Capital FM,"['capitalfmofficial', 'capital', 'capital fm', 'capital radio', 'radio', 'official', 'remix', 'lyrics', 'official video', 'live', 'capital tv', 'interview', 'summertime ball', 'STB', 'Capital STB 2018']",506932,20936,310,912,['GB'],2018-06-09,15:20:02
VhQmTmqcEY0,6-12-2018,Juanes - Pa Dentro,JuanesVEVO,"['Juanes', 'Pa', 'Dentro', 'Universal', 'Music', 'Latino', 'Latin', 'Pop']",18631811,73209,5183,4480,['GB'],2018-06-01,02:00:01
IMwganRtaPM,6-12-2018,Charlie Puth - In My Blood Live (Shawn Mendes cover) in the Live Lounge,BBC Radio 1,"['Charlie Puth', 'Shawn Mendes', 'In My Blood', 'Live Lounge', 'BBC Radio 1', 'Cover Version']",709693,50759,778,2450,['GB'],2018-06-08,13:49:47
MOP50VQBdCg,6-12-2018,Camila Cabello & Pharrell - Sangria Wine (Dance Challenge),Camila Cabello,"['sangria wine', 'pharrell', 'camila', 'camila cabello', 'havana', 'never be the same', 'dance challenge', 'dance tutorial', 'dance', 'sangria', 'wine', 'cabello', 'camilla', 'dance video', 'pharrell williams']",2514927,153047,1960,5012,['GB'],2018-06-07,14:43:22
3KmIMuLh4Vs,6-12-2018,Interpol - The Rover,InterpolVEVO,"['Interpol', 'The Rover', 'Marauder', 'Matador', 'Matador Records', 'Beggars', 'Paul Banks', 'Daniel Kessler', 'Samuel Fogarino', 'Turn On the Bright Lights', 'Antics', 'El Pintor', 'Our Love to Admire']",349535,15572,154,1619,['GB'],2018-06-07,16:29:06
AcjX4z2_Z5c,6-12-2018,Hayley Kiyoko - What I Need (feat. Kehlani) [Behind The Scenes],Hayley Kiyoko,"['hayley kiyoko', 'kehlani', 'what i need', 'girls like girls', 'pride', 'lgbt']",432952,39106,110,1099,['GB'],2018-06-07,16:06:57
IAWI6nMQhQI,6-12-2018,[AXIS] KATIE - Remember,YG ENTERTAINMENT,"['KATIE', 'Remember', 'AXIS']",1932767,150252,1356,10350,['GB'],2018-06-06,09:00:05
JvVYL7s-HMc,6-12-2018,Rich The Kid Feat. Pusha T Can't Afford It (WSHH Exclusive - Official Audio),WORLDSTARHIPHOP,"['world star hip hop', 'worldstarhiphop', 'worldstar', 'world star', 'worldstar youtube', 'youtube worldstar', 'worldstarhiphop youtube', 'youtube worldstarhiphop', 'worldstarhiphop channel', 'wshh', 'hip hop', 'hip hop music', 'rap', 'rap music', 'music', 'music video', 'exclusive', 'WSHH exclusive']",773352,24088,823,3458,['GB'],2018-06-05,20:38:16
swqmsRWM4rY,6-12-2018,"Calvin Harris, Dua Lipa - One Kiss (ZHU Remix) (Audio)",CalvinHarrisVEVO,"['calvin harris', 'calvin harris dua lipa', 'calvin harris one kiss', 'calvin harris dua lipa one kiss', 'calvin harris one kiss zhu remix', 'calvin harris zhu', 'calvin harris dua lipa one kiss zhu remix', 'calvin harris summer', 'calvin harris feels', 'calvin harris nuh ready', 'calvin harris thinking about you', 'calvin harris slide', 'calvin harris my way', 'calvin harris new song', 'calvin harris interview', 'calvin harris feel so close', 'calvin harris we found love', 'new']",12278664,44501,8517,1288,['GB'],2018-05-25,04:00:02
z14A0Vblm0I,6-12-2018,Belly - What You Want ft. The Weeknd,BellyVEVO,"['Belly', 'What', 'You', 'Want', 'Roc', 'Nation', 'Records', 'Hip', 'Hop']",4398771,72886,4240,2713,"['GB', 'FR']",2018-05-31,04:00:06
scLYjsvrUMk,6-12-2018,"YG - Big Bank (Audio) ft. 2 Chainz, Big Sean, Nicki Minaj",YGVEVO,"['YG', 'Big', 'Bank', 'Def', 'Jam', 'Recordings', 'Hip', 'Hop']",5945481,106045,3336,5280,['GB'],2018-05-25,04:00:03
